x,y,z,C,R,G,B
4.175251851,0.017726194,-0.65271303,35,1,0,0.394068097
3.041136835,0.015629906,0.769423122,35,1,0,0.394068097
3.023443065,0.127643241,0.734503862,35,1,0,0.394068097
4.241135903,0.336947895,0.989270395,35,1,0,0.394068097
3.01749247,-0.096965261,0.676884931,35,1,0,0.394068097
3.017797221,0.014825218,0.645039491,35,1,0,0.394068097
3.033065411,0.126935846,0.618065706,35,1,0,0.394068097
3.035945772,0.239119032,0.590135596,35,1,0,0.394068097
3.054241339,-0.09814616,0.567134719,35,1,0,0.394068097
3.082848568,0.014714332,0.541043874,35,1,0,0.394068097
3.084264589,0.128269696,0.511370226,35,1,0,0.394068097
3.051720817,0.23805718,0.477423036,35,1,0,0.394068097
3.309366352,-0.10617099,0.489113253,35,1,0,0.394068097
3.149186314,0.013986628,0.434133198,35,1,0,0.394068097
3.496441185,0.143577614,0.448406089,35,1,0,0.394068097
3.044485039,0.235889003,0.362067047,35,1,0,0.394068097
3.160090655,-0.101381937,0.349727045,35,1,0,0.394068097
3.15205001,0.013009083,0.317230737,35,1,0,0.394068097
3.48064491,0.141651097,0.317883955,35,1,0,0.394068097
3.065664218,0.236022879,0.25143873,35,1,0,0.394068097
3.346134135,-0.108812131,0.246970848,35,1,0,0.394068097
3.394988776,0.013537698,0.217879827,35,1,0,0.394068097
3.056941903,0.12333892,0.167299418,35,1,0,0.394068097
3.060930814,0.234046333,0.138757517,35,1,0,0.394068097
3.034267973,-0.099624883,0.112860207,35,1,0,0.394068097
3.031828731,0.010502094,0.083628022,35,1,0,0.394068097
3.039082256,0.121343271,0.054948179,35,1,0,0.394068097
3.082909371,0.235402133,0.026820557,35,1,0,0.394068097
3.022334098,-0.100342009,0.002058371,35,1,0,0.394068097
3.038861525,0.009889991,-0.027262481,35,1,0,0.394068097
3.373800627,0.13341029,-0.061647577,35,1,0,0.394068097
3.343119704,0.253217042,-0.093532143,35,1,0,0.394068097
3.388892655,-0.113932938,-0.121964907,35,1,0,0.394068097
3.399502288,0.009521038,-0.15395492,35,1,0,0.394068097
3.308472761,0.129323364,-0.182041431,35,1,0,0.394068097
3.328603355,0.25100742,-0.215452757,35,1,0,0.394068097
3.331300179,-0.113742977,-0.241795162,35,1,0,0.394068097
3.484259886,0.00811649,-0.28615298,35,1,0,0.394068097
3.487816991,0.134321808,-0.31955574,35,1,0,0.394068097
4.136089554,0.310447395,-0.420652198,35,1,0,0.394068097
4.157637108,-0.144790576,-0.455317448,35,1,0,0.394068097
4.090162994,0.007172151,-0.4864924,35,1,0,0.394068097
4.193372167,0.160247917,-0.539734427,35,1,0,0.394068097
4.156852311,-0.146869786,-0.610430908,35,1,0,0.394068097
4.188130466,0.004931743,-0.654720872,35,1,0,0.394068097
3.041170512,0.006299756,0.769423123,35,1,0,0.394068097
3.017994189,0.118138787,0.73308861,35,1,0,0.394068097
4.225639644,0.322673979,0.985420176,35,1,0,0.394068097
3.020106344,-0.106325337,0.677541296,35,1,0,0.394068097
3.023696083,0.0055775,0.646293633,35,1,0,0.394068097
3.030503082,0.117516028,0.617467215,35,1,0,0.394068097
3.025896694,0.228988865,0.588042935,35,1,0,0.394068097
3.050978072,-0.107412203,0.566587309,35,1,0,0.394068097
3.095683557,0.005278048,0.543291029,35,1,0,0.394068097
3.078728699,0.118578889,0.510389612,35,1,0,0.394068097
3.05243693,0.228693505,0.477423037,35,1,0,0.394068097
3.305070325,-0.116184462,0.488528709,35,1,0,0.394068097
3.124448584,0.004290983,0.430719132,35,1,0,0.394068097
3.45523587,0.131268461,0.443067926,35,1,0,0.394068097
3.049155626,0.226842243,0.362538042,35,1,0,0.394068097
3.174664815,-0.111600266,0.351376187,35,1,0,0.394068097
3.142125365,0.00332813,0.316229379,35,1,0,0.394068097
3.442251838,0.129511728,0.314339802,35,1,0,0.394068097
3.082277289,0.227791763,0.252742761,35,1,0,0.394068097
3.347777915,-0.119148357,0.247117982,35,1,0,0.394068097
3.397010155,0.003123791,0.218007917,35,1,0,0.394068097
3.048325755,0.113625044,0.166808008,35,1,0,0.394068097
3.047686171,0.223630934,0.138125365,35,1,0,0.394068097
3.046930683,-0.109399559,0.113343154,35,1,0,0.394068097
3.017851985,0.001194984,0.083242,35,1,0,0.394068097
3.044435937,0.112203053,0.055038495,35,1,0,0.394068097
3.086608913,0.22616201,0.02684658,35,1,0,0.394068097
3.026009322,-0.109758917,0.002061094,35,1,0,0.394068097
3.033877785,0.000565915,-0.027217626,35,1,0,0.394068097
3.382187407,0.123350511,-0.061793616,35,1,0,0.394068097
3.387747902,0.246146596,-0.094759163,35,1,0,0.394068097
3.406503389,-0.12498895,-0.12261193,35,1,0,0.394068097
3.373542214,-0.000901591,-0.152778652,35,1,0,0.394068097
3.316836884,0.119460022,-0.182480614,35,1,0,0.394068097
3.315423363,0.239786417,-0.214551014,35,1,0,0.394068097
3.33193238,-0.123999818,-0.241867522,35,1,0,0.394068097
3.562006628,-0.002630515,-0.292537384,35,1,0,0.394068097
3.477265294,0.123232729,-0.318552833,35,1,0,0.394068097
4.150914708,0.298756491,-0.422064797,35,1,0,0.394068097
4.158166807,-0.157582978,-0.455426228,35,1,0,0.394068097
4.086193701,-0.005371105,-0.486019973,35,1,0,0.394068097
4.181949016,0.146964071,-0.538203658,35,1,0,0.394068097
4.10793701,-0.157761655,-0.603315962,35,1,0,0.394068097
4.198005926,-0.007935961,-0.656265407,35,1,0,0.394068097
3.052808914,-0.003042045,0.7723664,35,1,0,0.394068097
3.016400004,0.108809088,0.732616839,35,1,0,0.394068097
4.184839008,0.306647584,0.975681491,35,1,0,0.394068097
3.003189867,-0.114955894,0.673822145,35,1,0,0.394068097
3.029566286,-0.003706273,0.647547772,35,1,0,0.394068097
3.02203603,0.10790333,0.615671685,35,1,0,0.394068097
3.02168906,0.219349067,0.587091704,35,1,0,0.394068097
3.046704104,-0.116621529,0.565857391,35,1,0,0.394068097
3.120308781,-0.004252962,0.547612484,35,1,0,0.394068097
3.100768501,0.109901713,0.513985082,35,1,0,0.394068097
3.061008181,0.219894061,0.478655841,35,1,0,0.394068097
3.321503567,-0.126966122,0.49101303,35,1,0,0.394068097
3.188837886,-0.005403828,0.439595723,35,1,0,0.394068097
3.491308661,0.121913472,0.447643506,35,1,0,0.394068097
3.052808849,0.217698402,0.36289126,35,1,0,0.394068097
3.1852328,-0.121757095,0.352585536,35,1,0,0.394068097
3.152070498,-0.006331777,0.317230737,35,1,0,0.394068097
3.466519434,0.119775768,0.316520826,35,1,0,0.394068097
3.072025566,0.217559911,0.251846246,35,1,0,0.394068097
3.344407015,-0.129303042,0.246897267,35,1,0,0.394068097
3.38203465,-0.007265945,0.217047239,35,1,0,0.394068097
3.033690947,0.103760398,0.16598898,35,1,0,0.394068097
3.038392816,0.213579226,0.13767383,35,1,0,0.394068097
3.028606586,-0.11804632,0.112674464,35,1,0,0.394068097
3.02183982,-0.008074345,0.083352291,35,1,0,0.394068097
3.051760604,0.103098634,0.055164939,35,1,0,0.394068097
3.066340689,0.215221083,0.026664423,35,1,0,0.394068097
3.036649925,-0.119474526,0.002068582,35,1,0,0.394068097
3.03786524,-0.008753419,-0.027253509,35,1,0,0.394068097
3.177698324,0.1061317,-0.058051312,35,1,0,0.394068097
3.408431221,0.237139565,-0.095316899,35,1,0,0.394068097
3.400112504,-0.135201124,-0.122396251,35,1,0,0.394068097
3.414481419,-0.011388072,-0.154633534,35,1,0,0.394068097
3.326169204,0.109579438,-0.182974691,35,1,0,0.394068097
3.311165684,0.229269059,-0.214228955,35,1,0,0.394068097
3.337515558,-0.134462354,-0.242301622,35,1,0,0.394068097
3.562978511,-0.013562379,-0.29261925,35,1,0,0.394068097
3.458716059,0.111951943,-0.316820602,35,1,0,0.394068097
4.150819598,0.285951859,-0.421963888,35,1,0,0.394068097
4.170575923,-0.170868318,-0.456840616,35,1,0,0.394068097
4.092116366,-0.017933456,-0.486728615,35,1,0,0.394068097
4.18436317,0.134196927,-0.538458768,35,1,0,0.394068097
4.189070124,-0.020771135,-0.654875368,35,1,0,0.394068097
3.048907369,-0.012392156,0.771385307,35,1,0,0.394068097
3.008949723,0.099297973,0.730729877,35,1,0,0.394068097
4.023498649,0.282417781,0.937859124,35,1,0,0.394068097
2.993073511,-0.123765868,0.671634357,35,1,0,0.394068097
3.026607084,-0.012988244,0.646920731,35,1,0,0.394068097
3.019414715,0.098535464,0.615073137,35,1,0,0.394068097
3.076213411,0.213821717,0.59755512,35,1,0,0.394068097
3.053208521,-0.126252498,0.567134718,35,1,0,0.394068097
3.116341139,-0.013808457,0.546921011,35,1,0,0.394068097
3.099118995,0.100324332,0.513658211,35,1,0,0.394068097
3.057725459,0.210230898,0.478039467,35,1,0,0.394068097
3.308248892,-0.136625093,0.489113252,35,1,0,0.394068097
3.159087818,-0.015045481,0.435498829,35,1,0,0.394068097
3.391536237,0.108012791,0.434806484,35,1,0,0.394068097
3.055443754,0.208466684,0.363126757,35,1,0,0.394068097
3.303022122,-0.136409233,0.365668695,35,1,0,0.394068097
3.130147148,-0.015891037,0.315027749,35,1,0,0.394068097
3.463884568,0.109046069,0.316248194,35,1,0,0.394068097
3.089583197,0.209279123,0.253231787,35,1,0,0.394068097
3.344990978,-0.139604519,0.246970848,35,1,0,0.394068097
3.372017039,-0.017589791,0.216406788,35,1,0,0.394068097
3.066929852,0.095477984,0.167790829,35,1,0,0.394068097
3.038037034,0.204189572,0.137628665,35,1,0,0.394068097
3.027231884,-0.127295412,0.112637316,35,1,0,0.394068097
3.031796923,-0.017402558,0.083628022,35,1,0,0.394068097
3.050063969,0.093674097,0.055128811,35,1,0,0.394068097
3.068981846,0.205946577,0.02668177,35,1,0,0.394068097
3.045260851,-0.129171676,0.002074708,35,1,0,0.394068097
3.041823828,-0.018097212,-0.027289392,35,1,0,0.394068097
3.043093521,0.092290462,-0.055586872,35,1,0,0.394068097
3.413132368,0.226946811,-0.095428442,35,1,0,0.394068097
3.388698834,-0.14516142,-0.122000848,35,1,0,0.394068097
3.408436647,-0.021825121,-0.154362094,35,1,0,0.394068097
3.313515018,0.098986781,-0.182261029,35,1,0,0.394068097
3.313845007,0.219241226,-0.214357776,35,1,0,0.394068097
3.331108881,-0.144441837,-0.241867522,35,1,0,0.394068097
3.559930156,-0.024472825,-0.292373679,35,1,0,0.394068097
3.46003851,0.10136939,-0.316911767,35,1,0,0.394068097
4.14969163,0.273085332,-0.421762095,35,1,0,0.394068097
4.187907877,-0.184449979,-0.458798957,35,1,0,0.394068097
4.097999902,-0.030532196,-0.487437255,35,1,0,0.394068097
4.18078965,0.121243833,-0.537948493,35,1,0,0.394068097
4.17021512,-0.033472254,-0.651940791,35,1,0,0.394068097
3.047885621,-0.0217391,0.771140034,35,1,0,0.394068097
3.025752991,0.090560414,0.734739717,35,1,0,0.394068097
3.155530623,0.211766593,0.735384829,35,1,0,0.394068097
3.00437758,-0.133467563,0.674259645,35,1,0,0.394068097
3.026552962,-0.022273682,0.646920731,35,1,0,0.394068097
3.031456334,0.089619042,0.617467215,35,1,0,0.394068097
3.036692314,0.201715184,0.589755138,35,1,0,0.394068097
3.049860245,-0.135488109,0.566587309,35,1,0,0.394068097
3.105450022,-0.023287947,0.545019621,35,1,0,0.394068097
3.104343057,0.090960374,0.514475333,35,1,0,0.394068097
3.081032569,0.202338147,0.481583918,35,1,0,0.394068097
3.2178796,-0.142783437,0.475815008,35,1,0,0.394068097
3.175867012,-0.024869225,0.4378204,35,1,0,0.394068097
3.309558867,0.095239055,0.424257238,35,1,0,0.394068097
3.063005548,0.19954362,0.363950971,35,1,0,0.394068097
3.331383944,-0.147819845,0.368857037,35,1,0,0.394068097
3.126103973,-0.025461704,0.314627206,35,1,0,0.394068097
3.456239072,0.098192257,0.315521196,35,1,0,0.394068097
3.092200063,0.199928037,0.253394806,35,1,0,0.394068097
3.343550743,-0.149821506,0.246897267,35,1,0,0.394068097
3.326043262,-0.027554618,0.213460739,35,1,0,0.394068097
3.062217743,0.085928292,0.167517824,35,1,0,0.394068097
3.035658486,0.194676243,0.137493213,35,1,0,0.394068097
3.034813354,-0.136942609,0.112934512,35,1,0,0.394068097
3.039726018,-0.026774334,0.083848604,35,1,0,0.394068097
3.04933744,0.084288562,0.055110747,35,1,0,0.394068097
3.067603482,0.19640232,0.026664423,35,1,0,0.394068097
3.047847159,-0.138650135,0.00207675,35,1,0,0.394068097
3.055752824,-0.027555547,-0.027414985,35,1,0,0.394068097
3.051357934,0.083171893,-0.055732911,35,1,0,0.394068097
3.421793386,0.216980485,-0.095651535,35,1,0,0.394068097
3.399218937,-0.156061279,-0.122396251,35,1,0,0.394068097
3.402359907,-0.032225187,-0.15409064,35,1,0,0.394068097
3.320790219,0.08900787,-0.182645316,35,1,0,0.394068097
3.311514177,0.208884991,-0.214164552,35,1,0,0.394068097
3.336627877,-0.154938436,-0.242301623,35,1,0,0.394068097
3.533926837,-0.035136792,-0.290245554,35,1,0,0.394068097
3.46132875,0.09077977,-0.317002933,35,1,0,0.394068097
4.289597065,-0.202116409,-0.470005105,35,1,0,0.394068097
4.105830337,-0.043188095,-0.488382166,35,1,0,0.394068097
4.198988483,0.10887956,-0.540244701,35,1,0,0.394068097
4.171080635,-0.046277095,-0.652095227,35,1,0,0.394068097
3.032294051,-0.030931559,0.767215663,35,1,0,0.394068097
3.010473641,0.080859633,0.730965788,35,1,0,0.394068097
3.05896299,0.195860843,0.712736675,35,1,0,0.394068097
3.00297913,-0.142637943,0.674040893,35,1,0,0.394068097
3.018647427,-0.031477336,0.645248524,35,1,0,0.394068097
3.021921501,0.080058731,0.615472187,35,1,0,0.394068097
3.036317115,0.192335729,0.58956488,35,1,0,0.394068097
3.041573324,-0.144471117,0.565127473,35,1,0,0.394068097
3.100439696,-0.032763186,0.544155297,35,1,0,0.394068097
3.098690188,0.081280739,0.513494776,35,1,0,0.394068097
3.066846888,0.191958872,0.479272272,35,1,0,0.394068097
3.135409795,-0.148763698,0.463685792,35,1,0,0.394068097
3.134171633,-0.034159093,0.432084764,35,1,0,0.394068097
3.346523251,0.086028152,0.428959896,35,1,0,0.394068097
3.071532428,0.190637649,0.364892933,35,1,0,0.394068097
3.316022392,-0.15733311,0.367207895,35,1,0,0.394068097
3.125016209,-0.035041179,0.31452707,35,1,0,0.394068097
3.469466143,0.087916158,0.316702561,35,1,0,0.394068097
3.099762419,0.190869147,0.253965341,35,1,0,0.394068097
3.145837874,-0.150634224,0.232330636,35,1,0,0.394068097
3.16528403,-0.035934721,0.203149553,35,1,0,0.394068097
3.042503124,0.076034222,0.166425793,35,1,0,0.394068097
3.039232749,0.185544682,0.137628665,35,1,0,0.394068097
3.034378933,-0.146252642,0.112934512,35,1,0,0.394068097
3.045626867,-0.036171184,0.084014037,35,1,0,0.394068097
3.028591599,0.07441717,0.054731423,35,1,0,0.394068097
3.071185872,0.187172613,0.026690444,35,1,0,0.394068097
3.052401591,-0.148242684,0.002080153,35,1,0,0.394068097
3.059653439,-0.036978675,-0.027450869,35,1,0,0.394068097
3.065592328,0.074148535,-0.055988485,35,1,0,0.394068097
3.421445259,0.206421346,-0.095623654,35,1,0,0.394068097
3.399722339,-0.1665381,-0.122432207,35,1,0,0.394068097
3.393254993,-0.042550595,-0.15368348,35,1,0,0.394068097
3.308070902,0.078511428,-0.18193164,35,1,0,0.394068097
3.319112265,0.199142788,-0.214615416,35,1,0,0.394068097
3.312228895,-0.163990656,-0.240565219,35,1,0,0.394068097
3.411225449,-0.044383705,-0.280177794,35,1,0,0.394068097
3.44566192,0.079791268,-0.315544198,35,1,0,0.394068097
4.351504177,-0.218415188,-0.476859342,35,1,0,0.394068097
4.090784956,-0.05558204,-0.486610479,35,1,0,0.394068097
4.188395858,0.095747386,-0.538841489,35,1,0,0.394068097
4.167955463,-0.059031598,-0.651631862,35,1,0,0.394068097
3.035093075,-0.040272949,0.767951483,35,1,0,0.394068097
3.012650524,0.07166947,0.731437501,35,1,0,0.394068097
3.056632865,0.186297383,0.712057241,35,1,0,0.394068097
3.000578552,-0.151751705,0.673603338,35,1,0,0.394068097
3.023425712,-0.040804252,0.646293631,35,1,0,0.394068097
3.014315903,0.070603666,0.613876154,35,1,0,0.394068097
3.031013042,0.182665179,0.588423392,35,1,0,0.394068097
3.04602554,-0.154050162,0.566039842,35,1,0,0.394068097
3.078657538,-0.041979603,0.540352458,35,1,0,0.394068097
3.648288641,0.084497439,0.604524895,35,1,0,0.394068097
3.061503637,0.18219683,0.478347627,35,1,0,0.394068097
3.067754094,-0.154988032,0.453748623,35,1,0,0.394068097
3.177635525,-0.04438318,0.438093537,35,1,0,0.394068097
3.199017667,0.072416056,0.410022128,35,1,0,0.394068097
3.071111428,0.181154942,0.364775183,35,1,0,0.394068097
3.372106516,-0.170364412,0.37347461,35,1,0,0.394068097
3.124894014,-0.044628427,0.31452707,35,1,0,0.394068097
3.340289587,0.074389132,0.304888711,35,1,0,0.394068097
3.077448994,0.180019657,0.252090745,35,1,0,0.394068097
3.076637124,-0.156782699,0.227254377,35,1,0,0.394068097
3.123249362,-0.04504112,0.200459684,35,1,0,0.394068097
3.074666698,0.067399857,0.168173044,35,1,0,0.394068097
3.01385773,0.174716397,0.136454676,35,1,0,0.394068097
3.031920078,-0.155458957,0.112860207,35,1,0,0.394068097
3.01951428,-0.045126486,0.083297149,35,1,0,0.394068097
3.035802701,0.065275685,0.054857863,35,1,0,0.394068097
3.050781662,0.176536352,0.026508287,35,1,0,0.394068097
3.042944381,-0.157142471,0.002074027,35,1,0,0.394068097
3.061525332,-0.046395687,-0.02746881,35,1,0,0.394068097
3.054809679,0.064510875,-0.055787677,35,1,0,0.394068097
3.423060488,0.195980667,-0.095651535,35,1,0,0.394068097
3.403187356,-0.177175341,-0.122575988,35,1,0,0.394068097
3.39610508,-0.053007523,-0.1538192,35,1,0,0.394068097
3.304302989,0.068279522,-0.181712041,35,1,0,0.394068097
3.329670772,0.189526062,-0.215259519,35,1,0,0.394068097
3.323662293,-0.174780168,-0.241433421,35,1,0,0.394068097
3.374202138,-0.054256112,-0.277149311,35,1,0,0.394068097
3.449872976,0.069299752,-0.31590886,35,1,0,0.394068097
4.243413533,0.240050651,-0.431044893,35,1,0,0.394068097
4.360740304,-0.232293179,-0.477947306,35,1,0,0.394068097
4.092580958,-0.068165203,-0.486846693,35,1,0,0.394068097
4.18966119,0.082916746,-0.538969042,35,1,0,0.394068097
4.178620864,-0.072005677,-0.653330831,35,1,0,0.394068097
3.052402907,-0.049869353,0.772366398,35,1,0,0.394068097
3.029373029,0.062768676,0.735447342,35,1,0,0.394068097
3.065941325,0.177425345,0.714095598,35,1,0,0.394068097
2.992303762,-0.16053844,0.671853165,35,1,0,0.394068097
3.020353061,-0.050031211,0.64566659,35,1,0,0.394068097
3.017457451,0.061415365,0.614474646,35,1,0,0.394068097
3.039400348,0.17381371,0.589945338,35,1,0,0.394068097
3.02492091,-0.162288352,0.56220786,35,1,0,0.394068097
3.09131681,-0.051638454,0.542599613,35,1,0,0.394068097
3.768866173,0.075721962,0.624463246,35,1,0,0.394068097
3.073885817,0.17347147,0.480196918,35,1,0,0.394068097
3.076154838,-0.16487556,0.455063859,35,1,0,0.394068097
3.150741345,-0.053676224,0.434406335,35,1,0,0.394068097
3.106996585,0.060796582,0.398201901,35,1,0,0.394068097
3.098423246,0.173228757,0.367954317,35,1,0,0.394068097
3.425163648,-0.183581707,0.3794115,35,1,0,0.394068097
3.094897469,-0.053697445,0.311522995,35,1,0,0.394068097
3.097556383,0.059476123,0.282714979,35,1,0,0.394068097
3.072015817,0.170246425,0.251601719,35,1,0,0.394068097
3.066183164,-0.165682848,0.226518691,35,1,0,0.394068097
3.146045928,-0.055024287,0.201932709,35,1,0,0.394068097
3.067870747,0.057834848,0.167790829,35,1,0,0.394068097
3.051286194,0.16749511,0.138125365,35,1,0,0.394068097
3.022448358,-0.164271924,0.112525863,35,1,0,0.394068097
3.051344303,-0.054966141,0.084179477,35,1,0,0.394068097
3.03598878,0.055961665,0.054857863,35,1,0,0.394068097
3.048313423,0.167011753,0.026482264,35,1,0,0.394068097
3.034459899,-0.166040259,0.002068582,35,1,0,0.394068097
3.055369652,-0.055678778,-0.027414985,35,1,0,0.394068097
3.052993934,0.055102461,-0.055751165,35,1,0,0.394068097
3.410669557,0.184774968,-0.095289012,35,1,0,0.394068097
3.401629825,-0.18756032,-0.122540047,35,1,0,0.394068097
3.385938447,-0.063239827,-0.153366786,35,1,0,0.394068097
3.320470424,0.058422794,-0.182590405,35,1,0,0.394068097
3.3132963,0.178397782,-0.214164551,35,1,0,0.394068097
3.311160349,-0.184311023,-0.24056522,35,1,0,0.394068097
3.376012898,-0.064645922,-0.277313016,35,1,0,0.394068097
3.422190038,0.058240895,-0.313356082,35,1,0,0.394068097
4.238169393,0.226712042,-0.430439489,35,1,0,0.394068097
4.281600357,-0.241252714,-0.469352316,35,1,0,0.394068097
4.099302183,-0.080857821,-0.487673468,35,1,0,0.394068097
4.169070659,0.069714417,-0.536290114,35,1,0,0.394068097
4.19517326,-0.085166068,-0.655956536,35,1,0,0.394068097
3.05126647,-0.059214949,0.772121127,35,1,0,0.394068097
3.014005287,0.053199994,0.731673358,35,1,0,0.394068097
3.059663349,0.167645311,0.712510233,35,1,0,0.394068097
2.998616559,-0.170104789,0.673384586,35,1,0,0.394068097
3.007474918,-0.059047736,0.642949275,35,1,0,0.394068097
3.018611257,0.052174579,0.614674141,35,1,0,0.394068097
3.032076776,0.164063794,0.588423392,35,1,0,0.394068097
3.033243287,-0.172069094,0.563850145,35,1,0,0.394068097
3.055692704,-0.060421245,0.536376711,35,1,0,0.394068097
3.784863504,0.06442754,0.627078103,35,1,0,0.394068097
3.067497025,0.163671592,0.479118193,35,1,0,0.394068097
3.046991983,-0.172688966,0.45082594,35,1,0,0.394068097
